year_index,scenario,behaviour,foresight_period,id,country,latitude,longitude,company_name,company_id,type,technology_status,clinker_ratio,production_intensity_kgco2_per_t,production_t_per_yr,emissions_tco2,initial_production_t_per_yr,revenue,regular_opex_to_revenue,regular_opex,additional_carbon_cost,additional_clinker_cost,maintenance_capex_to_revenue,maintenance_capex,transition_capex_realized
0,,,,P100000127606_clinker,Spain,36.618249,-6.073448,Holcim AG,E100001000571,clinker,alternative_fuels,0.71,556.7851605640135,392096.23696122295,218313.366253,392096.23696122295,31367698.956897836,0.8439440711821319,26472583.56129987,0.0,0.0,0.1118334241268688,3507957.1813306957,0.0
0,,,,P100000127607_clinker,Spain,40.009935,-3.901136,Holcim AG,E100001000571,clinker,alternative_fuels,0.71,823.7573071202639,352886.61327960825,290692.926274,352886.61327960825,28230929.06236866,0.8439440711821319,23825325.206149373,0.0,0.0,0.1118334241268688,3157161.463327421,0.0
0,,,,P100000127608_clinker,Spain,41.474698,2.183652,Holcim AG,E100001000571,clinker,alternative_fuels,0.79,862.1365104087467,785296.9703881493,677033.189685,785296.9703881493,62823757.63105194,0.8439440711821319,53019737.7821095,0.0,0.0,0.1118334241268688,7025795.9323970415,0.0
0,,,,P100000127609_clinker,Spain,39.663613,-0.246962,Holcim AG,E100001000571,clinker,alternative_fuels,0.71,1013.4604385492394,921426.1567296784,933828.95689,921426.1567296784,73714092.53837427,0.8439440711821319,62210571.360332,0.0,0.0,0.1118334241268688,8243699.374971265,0.0
0,,,,P100000125246_grinding,Austria,47.984587,16.606932,Holcim AG,E100001000571,grinding,base,0.95,0.0,467496.7500710402,0.0,467496.7500710402,46749675.00710402,0.8439440711821319,39454111.051936924,0.0,0.0,0.1118334241268688,5228176.232862742,0.0
0,,,,P100000125247_grinding,Austria,46.737065,15.573242,Holcim AG,E100001000571,grinding,base,0.95,0.0,243487.8906111111,0.0,243487.8906111111,24348789.06111111,0.8439440711821319,20549016.16858907,0.0,0.0,0.1118334241268688,2723008.4540469022,0.0
0,,,,P100000125408_grinding,Italy,45.782409,8.682763,Holcim AG,E100001000571,grinding,base,0.95,0.0,585835.5262744639,0.0,585835.5262744639,58583552.62744638,0.8439440711821319,49441241.90871978,0.0,0.0,0.1118334241268688,6551599.28784395,0.0
0,,,,P100000125506_grinding,France,47.629387,7.235731,Holcim AG,E100001000571,grinding,base,0.96,0.0,250444.6874817072,0.0,250444.6874817072,25044468.74817072,0.8439440711821319,21136130.915924866,0.0,0.0,0.1118334241268688,2800808.6955462866,0.0
0,,,,P100000125508,France,45.614937,0.104314,Holcim AG,E100001000571,grinding,base,0.75,0.0,111308.74999186986,0.0,111308.74999186986,11130874.999186985,0.8439440711821319,9393835.962633273,0.0,0.0,0.1118334241268688,1244803.8646872384,0.0
0,,,,P100000125509,France,49.46577,0.317548,Holcim AG,E100001000571,grinding,base,0.75,0.0,723506.8749471541,0.0,723506.8749471541,72350687.49471541,0.8439440711821319,61059933.75711628,0.0,0.0,0.1118334241268688,8091225.12046705,0.0
